TWEET_ID,EVENT_TYPE,EVENT,TWEET,EVENT_INI,EVENT_END,QUESTION,bld,bgd,d,ald,agd,count,split
t2222_8_9,VBP,['text'],"""@KOTCBLADE my bad i said yes sir i text bac on my phone didnt go thru i guess""",8,9,is the author of this tweet involved in the event text  ?,probYES,probYES,certNO,certNO,certNO,1,train
t2230_3_4,VBP,['run'],"""@KSSchro When I run over an animal I think of Disney movies & that I just ran over someones brother , mom or dad . The full life montage helps""",3,4,is the author of this tweet involved in the event run  ?,probYES,certNO,certNO,probYES,probYES,1,train
t2245_15_16,VBP,['login'],"""@LaME_guy i can't login with nus's application no , don't know y . When i login with ntu's , nvr c nus's offer . Looks like nus nvr accept me :/""",15,16,is the author of this tweet involved in the event login  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2245_3_4,VBG,['login'],"""@LaME_guy i can't login with nus's application no , don't know y . When i login with ntu's , nvr c nus's offer . Looks like nus nvr accept me :/""",3,4,is the author of this tweet involved in the event login  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2249_17_18,VBG,['tempting'],"""Last film I can watch on a decent telly for a while tonight . Kick-Ass is very tempting indeed .""",17,18,is the author of this tweet involved in the event tempting  ?,certYES,certYES,certYES,certYES,probYES,1,train
t2264_9_10,VBP,['love'],"""Lederhosen , lederhosen , you're so delicious , I love you more than ... all the other foreign pants that I need to borrow for a single day .""",9,10,is the author of this tweet involved in the event love  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2267_8_9,VBP,['love'],"""@lehoop18 not going out tonight , but I love you . productive room cleaning being done !""",8,9,is the author of this tweet involved in the event love  ?,certYES,certYES,certYES,certYES,certYES,1,train
t227_3_4,VBP,['beat'],"""@aplusk http://www.youtube.com/watch?v=eLMui7zBiXo we beat kilkenny after they beat us for the last 4 years in the hurling . Woo !!!""",3,4,is the author of this tweet involved in the event beat  ?,certYES,probYES,certNO,certNO,certNO,1,train
t227_7_8,VBP,['beat'],"""@aplusk http://www.youtube.com/watch?v=eLMui7zBiXo we beat kilkenny after they beat us for the last 4 years in the hurling . Woo !!!""",7,8,is the author of this tweet involved in the event beat  ?,certNO,certYES,certNO,UNK,UNK,1,train
t2270_12_13,VBN,['passed'],"""@lennaraye i know its awful . i hate the feeling of being passed even when im going a little bit over speed limit""",12,13,is the author of this tweet involved in the event passed  ?,certYES,certYES,certYES,certYES,probYES,1,train
t2270_7_8,VBP,['hate'],"""@lennaraye i know its awful . i hate the feeling of being passed even when im going a little bit over speed limit""",7,8,is the author of this tweet involved in the event hate  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2276_6_7,VBP,['hate'],"""Let it be known that I hate the holidays . Not ready for the responsibilities it brings with work :-P""",6,7,is the author of this tweet involved in the event hate  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2277_7_8,VBG,['working'],"""Let me find out shannon brown been working on his jumpshot lmfao #TheLakeShow""",7,8,is the author of this tweet involved in the event working  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2290_7_8,VBG,['bringing'],"""@LewisDixon Trust me ! im gonna be bringing out music like theres no tomorrow , Be doing pure blog videos & freestyle videos #Moesh !""",7,8,is the author of this tweet involved in the event bringing  ?,certNO,certNO,certNO,probNO,probYES,1,train
t2291_6_7,VBP,['post'],"""@lewismd13 true . Then again you post several times a week and I only post once . So have to get it all in haha . This next one is shortish""",6,7,is the author of this tweet involved in the event post  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2293_7_8,VBP,['live'],"""@LezbosDMV we should hang out since we live in da same fukin hood lol""",7,8,is the author of this tweet involved in the event live  ?,certYES,certYES,certYES,probYES,probYES,1,train
t2295_2_3,VBP,['hope'],"""@LH_TCC I hope for All Of The Lights . I really do . CDQ of Runaway better have those samples from when he did it Live too .""",2,3,is the author of this tweet involved in the event hope  ?,certYES,probYES,certYES,probYES,probYES,1,train
t2297_6_7,VBP,['use'],"""Life is like photography , we use the negatives to develop .""",6,7,is the author of this tweet involved in the event use  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2308_18_19,VBG,['looking'],"""Lil niggas in my brother school trying to bully him and one of em on highschool . Smh looking like I will be their tomorrow . fuck school""",18,19,is the author of this tweet involved in the event looking  ?,INV,INV,INV,INV,INV,0,train
t2308_6_7,VBG,['trying'],"""Lil niggas in my brother school trying to bully him and one of em on highschool . Smh looking like I will be their tomorrow . fuck school""",6,7,is the author of this tweet involved in the event trying  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2309_12_13,VBN,['published'],"""@lilwhitebear @GrouchoDuke I'm not kidding ! I used a book which was published in 2008 ( last year ) ... it was an awesome book !""",12,13,is the author of this tweet involved in the event published  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2318_14_15,VBG,['playing'],"""@Lissa_Lise they're looking pretty good . i dnt think ima play tho . I'm playing on a co rec team too . I won't have time to breathe .""",14,15,is the author of this tweet involved in the event playing  ?,certNO,certNO,certNO,probYES,certYES,1,train
t2318_2_3,VBG,['looking'],"""@Lissa_Lise they're looking pretty good . i dnt think ima play tho . I'm playing on a co rec team too . I won't have time to breathe .""",2,3,is the author of this tweet involved in the event looking  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2322_1_2,VBP,['Listen'],"""' Listen to my new freestyle "" September Freestyle "" .. http://www.youtube.com/watch?v=VLuGJgf-w3Y make sure you give me feedback on that ... '""",1,2,is the author of this tweet involved in the event Listen  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2322_15_16,VBP,['give'],"""' Listen to my new freestyle "" September Freestyle "" .. http://www.youtube.com/watch?v=VLuGJgf-w3Y make sure you give me feedback on that ... '""",15,16,is the author of this tweet involved in the event give  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2325_10_11,VBP,['love'],"""@littlesusie12 @4mike4ever I sending a goodnight to you that I love , to you that every day you give me so much ... love""",10,11,is the author of this tweet involved in the event love  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2325_3_4,VBG,['sending'],"""@littlesusie12 @4mike4ever I sending a goodnight to you that I love , to you that every day you give me so much ... love""",3,4,is the author of this tweet involved in the event sending  ?,certYES,certYES,certNO,certYES,certYES,1,train
t2328_5_6,VBP,['hate'],"""Lmaao ! RT @TheHomieJoseph I hate when people try to have a convo & ask "" what ' s your name "" lol com'on now its right there""",5,6,is the author of this tweet involved in the event hate  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2338_6_7,VBG,['tweeting'],"""LMFAO :D RT @PeezySqueezy : Stop tweeting about jersey shore , we know its tonight , but its just another that shows of a life ' ll never ...""",6,7,is the author of this tweet involved in the event tweeting  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2340_17_18,VBP,['need'],"""Lmfaooooooo !!!!! I am so done with u !!!!!! RT @ShayIzKilla : @Loveissii no Pad Thai u need breast implants !!!! Lmao""",17,18,is the author of this tweet involved in the event need  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2340_5_6,VBN,['done'],"""Lmfaooooooo !!!!! I am so done with u !!!!!! RT @ShayIzKilla : @Loveissii no Pad Thai u need breast implants !!!! Lmao""",5,6,is the author of this tweet involved in the event done  ?,certYES,probYES,certYES,certYES,certYES,1,train
t2351_6_7,VBP,['agree'],"""LOL A-W-E-S-O-M-E !! btw , totally agree RT @fanoffob Fall Out Boy is gay #reallymeans I ' m secretly a big time fan .""",6,7,is the author of this tweet involved in the event agree  ?,certYES,probNO,certYES,certYES,probYES,1,train
t2355_11_12,VBP,['c'],"""Lol lucky me , u remembered me :D ... When u c her again tell her I say hi x )""",11,12,is the author of this tweet involved in the event c  ?,INV,INV,INV,INV,INV,0,train
t2356_6_7,VBP,['pay'],"""LOL ! RT @DOMiNiQUESSENCE i NEVER pay for weed #whodoesthat""",6,7,is the author of this tweet involved in the event pay  ?,certNO,certNO,certNO,probNO,probNO,1,train
t2362_23_24,VBG,['spilling'],"""Long 18k run done and in the books ! Beauty day . Til now , at dentist , and lady next to me spilling over to my chair .. Just belched . Loudly . +1""",23,24,is the author of this tweet involved in the event spilling  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2363_10_11,VBP,['talk'],"""Look , I need less friends more bread , less talk , more head """"",10,11,is the author of this tweet involved in the event talk  ?,certYES,certYES,certNO,certYES,certYES,1,train
t2363_3_4,VBP,['need'],"""Look , I need less friends more bread , less talk , more head """"",3,4,is the author of this tweet involved in the event need  ?,certYES,certYES,certYES,certYES,certYES,1,train
t237_5_6,VBP,['wish'],"""Arabian's timey . Whfft I wish I born to be an arabian . Like @fardeyl LOLOLOLOL : 3""",5,6,is the author of this tweet involved in the event wish  ?,certYES,certYES,certYES,certYES,probYES,1,train
t237_7_8,VBN,['born'],"""Arabian's timey . Whfft I wish I born to be an arabian . Like @fardeyl LOLOLOLOL : 3""",7,8,is the author of this tweet involved in the event born  ?,INV,INV,INV,INV,INV,0,train
t2371_5_6,VBG,['living'],"""Looks like we will be living in the studio for the next couple of months""",5,6,is the author of this tweet involved in the event living  ?,certNO,certNO,certNO,certYES,certYES,1,train
t2375_16_17,VBP,['love'],"""@lorymichael Good Night and God Bless . Sleep well honey See you tomorrow Bye bye I love you dear""",16,17,is the author of this tweet involved in the event love  ?,certYES,certYES,certYES,certYES,certYES,1,train
t2380_18_19,VBG,['expecting'],"""@lovable_sin OMG OMG OMG ! Thank you for "" tumblring "" it to me , I so wasn't expecting them today . OMG !""",18,19,is the author of this tweet involved in the event expecting  ?,certYES,certNO,certYES,certNO,certNO,1,train
t2385_14_15,VBP,['need'],"""Love me when I least deserve it , because that ' s when I need it the most .""",14,15,is the author of this tweet involved in the event need  ?,UNK,UNK,UNK,UNK,UNK,0,train
t2386_26_27,VBN,['lived'],"""@lovemj41042 yes agreed there are pro and cons in everything we do in life , and this is after all the greatest Human to have ever lived""",26,27,is the author of this tweet involved in the event lived  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2391_19_20,VBG,['wearing'],"""< 3 it RT @Djcheapshot : Tonite I m DJing at Mai Tai in Long Beach . I'm considering wearing MY TIE !! Get it ? My tie = Mai Tai ? No ? Sorry . Bye .""",19,20,is the author of this tweet involved in the event wearing  ?,certNO,certNO,certNO,certYES,certNO,1,train
t2392_12_13,VBN,['said'],"""@LucaHelvetica Exactly and thats why i have qualified every time i have said that he hasnt impressed me""",12,13,is the author of this tweet involved in the event said  ?,certYES,certYES,certNO,certNO,certNO,1,train
t2392_16_17,VBN,['impressed'],"""@LucaHelvetica Exactly and thats why i have qualified every time i have said that he hasnt impressed me""",16,17,is the author of this tweet involved in the event impressed  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2392_7_8,VBN,['qualified'],"""@LucaHelvetica Exactly and thats why i have qualified every time i have said that he hasnt impressed me""",7,8,is the author of this tweet involved in the event qualified  ?,certYES,certYES,certNO,probYES,probYES,1,train
t2395_18_19,VBG,['trying'],"""@lukeymoore you not playing tomorrow ? Dear me , is it just me and pete , is he trying to rape me""",18,19,is the author of this tweet involved in the event trying  ?,certNO,certNO,certNO,certNO,certNO,0,train
t2395_3_4,VBG,['playing'],"""@lukeymoore you not playing tomorrow ? Dear me , is it just me and pete , is he trying to rape me""",3,4,is the author of this tweet involved in the event playing  ?,certNO,certNO,certNO,certNO,certNO,0,train
t240_14_15,VBN,['excited'],"""Are you kidding me , an 18 point Boston lead , we all got excited for this ????""",14,15,is the author of this tweet involved in the event excited  ?,certYES,probNO,certNO,certNO,certNO,1,train
t2403_3_4,VBN,['cracked'],"""@luvtotalk2u you have cracked me up with your tweets today babe . Love it !! X""",3,4,is the author of this tweet involved in the event cracked  ?,certYES,certNO,certYES,certYES,certNO,1,train
